Name,Short Name,Description,Types,Latitude,Longitude
923,923_6,,Point Count Point,40.17298327,-120.7059904
923,923_7,,Point Count Point,40.1728507,-120.698855
923,923_8,,Point Count Point,40.17505825,-120.6993323
923,923_9,,Point Count Point,40.17720945,-120.6996941
923,923_10,,Point Count Point,40.17927986,-120.7000704
923,923_11,,Point Count Point,40.18162127,-120.7004846
923,923_12,,Point Count Point,40.18382074,-120.7010093
924,924_1,,Point Count Point,40.11773273,-120.654191
924,924_2,,Point Count Point,40.1153886,-120.6540956
924,924_3,,Point Count Point,40.11316292,-120.6540666
924,924_4,,Point Count Point,40.11092137,-120.6541436
924,924_5,,Point Count Point,40.10869687,-120.6541732
924,924_6,,Point Count Point,40.10649014,-120.6541904
924,924_7,,Point Count Point,40.10658003,-120.6595253
924,924_8,,Point Count Point,40.10885997,-120.6595644
924,924_9,,Point Count Point,40.11110319,-120.6595696
924,924_10,,Point Count Point,40.1131557,-120.6594992
924,924_11,,Point Count Point,40.11568296,-120.6592951
924,924_12,,Point Count Point,40.1177928,-120.659387
Bear Gulch 1,BEG1_1,,Point Count Point,39.83029367,-121.185794
Bear Gulch 1,BEG1_2,,Point Count Point,39.82815639,-121.1873927
Bear Gulch 1,BEG1_3,,Point Count Point,39.82581247,-121.1878749
Bear Gulch 1,BEG1_4,,Point Count Point,39.82404249,-121.1899194
Bear Gulch 1,BEG1_5,,Point Count Point,39.82160059,-121.1904743
Bear Gulch 1,BEG1_6,,Point Count Point,39.82126027,-121.1934976
Bear Gulch 1,BEG1_7,,Point Count Point,39.81952857,-121.1956927
Bear Gulch 1,BEG1_8,,Point Count Point,39.81764366,-121.1973075
Bear Gulch 1,BEG1_9,,Point Count Point,39.81522558,-121.1988194
Bear Gulch 1,BEG1_10,,Point Count Point,39.81434755,-121.2014592
Bear Gulch 1,BEG1_11,,Point Count Point,39.81188672,-121.2031238
Bear Gulch 1,BEG1_12,,Point Count Point,39.81025517,-121.2059816
Bear Gulch Owl Transect,BEGW_1,,Point Count Point,39.77491677,-121.2209926
Bear Gulch Owl Transect,BEGW_2,,Point Count Point,39.77495029,-121.2237706
Bear Gulch Owl Transect,BEGW_3,,Point Count Point,39.77713842,-121.2219278
Bear Gulch Owl Transect,BEGW_13,,Point Count Point,39.78973867,-121.2561131
Bear Gulch Owl Transect,BEGW_14,,Point Count Point,39.78787299,-121.2578652
Beaver Creek Owl Transect,BCRW_13,,Point Count Point,40.17187077,-121.3563119
Beaver Creek Owl Transect,BCRW_14,,Point Count Point,40.17029391,-121.3543888
Beaver Creek Owl Transect,BCRW_15,,Point Count Point,40.16832695,-121.3560804
Beaver Creek Transect One,BCR1_1,,Point Count Point,40.20500535,-121.3792811
Beaver Creek Transect One,BCR1_2,,Point Count Point,40.20322883,-121.3785127
Beaver Creek Transect One,BCR1_3,,Point Count Point,40.20364179,-121.3816282
Beaver Creek Transect One,BCR1_4,,Point Count Point,40.20181645,-121.3799445
Beaver Creek Transect One,BCR1_5,,Point Count Point,40.19978392,-121.3808388
Beaver Creek Transect One,BCR1_6,,Point Count Point,40.19832847,-121.3830587
Beaver Creek Transect One,BCR1_7,,Point Count Point,40.19749111,-121.385675
Beaver Creek Transect One,BCR1_8,,Point Count Point,40.19587968,-121.3876987
Beaver Creek Transect One,BCR1_9,,Point Count Point,40.19474542,-121.3851763
Beaver Creek Transect One,BCR1_10,,Point Count Point,40.19273609,-121.3870918
Beaver Creek Transect One,BCR1_11,,Point Count Point,40.19063946,-121.3885629
Beaver Creek Transect One,BCR1_12,,Point Count Point,40.18849666,-121.3893067
Blackhawk Creek 1,BLH1_1,,Point Count Point,39.98866014,-120.9809806
Blackhawk Creek 1,BLH1_2,,Point Count Point,39.98722213,-120.9837635
Blackhawk Creek 1,BLH1_3,,Point Count Point,39.98645719,-120.9801905
Blackhawk Creek 1,BLH1_4,,Point Count Point,39.98510169,-120.9851258
Blackhawk Creek 1,BLH1_5,,Point Count Point,39.98438794,-120.9819028
Blackhawk Creek 1,BLH1_6,,Point Count Point,39.98512076,-120.9774309
Blackhawk Creek 1,BLH1_7,,Point Count Point,39.98440618,-120.9741729
Blackhawk Creek 1,BLH1_8,,Point Count Point,39.98252161,-120.9761374
Blackhawk Creek 1,BLH1_9,,Point Count Point,39.98226213,-120.9731471
Blackhawk Creek 1,BLH1_10,,Point Count Point,39.98332396,-120.9705042
Blackhawk Creek 1,BLH1_11,,Point Count Point,39.98111972,-120.9696443
Blackhawk Creek 1,BLH1_12,,Point Count Point,39.97963248,-120.9675454
Blackhawk Creek Transect 2,BLH2_1,,Point Count Point,39.98678204,-121.0046582
Blackhawk Creek Transect 2,BLH2_2,,Point Count Point,39.98555173,-121.0022697
Blackhawk Creek Transect 2,BLH2_3,,Point Count Point,39.98457358,-120.9993587
Blackhawk Creek Transect 2,BLH2_4,,Point Count Point,39.98317711,-120.9972681
Blackhawk Creek Transect 2,BLH2_5,,Point Count Point,39.98288771,-120.9940795
Blackhawk Creek Transect 2,BLH2_6,,Point Count Point,39.98165918,-120.9918084
Blackhawk Creek Transect 2,BLH2_7,,Point Count Point,39.98039357,-120.98948
Blackhawk Creek Transect 2,BLH2_8,,Point Count Point,39.98088689,-120.9867603
Blackhawk Creek Transect 2,BLH2_9,,Point Count Point,39.97879472,-120.9856039
Blackhawk Creek Transect 2,BLH2_10,,Point Count Point,39.97932889,-120.9826489
Blackhawk Creek Transect 2,BLH2_11,,Point Count Point,39.97776206,-120.9806224
Blackhawk Creek Transect 2,BLH2_12,,Point Count Point,39.97629036,-120.9783706
Butt Valley Reservoir 1,BVR1_1,,Point Count Point,40.12585147,-121.1456246
Butt Valley Reservoir 1,BVR1_2,,Point Count Point,40.12738814,-121.1470733
Butt Valley Reservoir 1,BVR1_3,,Point Count Point,40.12917542,-121.1495481
Butt Valley Reservoir 1,BVR1_4,,Point Count Point,40.12996342,-121.1532002
Butt Valley Reservoir 1,BVR1_5,,Point Count Point,40.13052454,-121.1561895
Butt Valley Reservoir 1,BVR1_6,,Point Count Point,40.13242497,-121.1584268
Butt Valley Reservoir 1,BVR1_7,,Point Count Point,40.13455507,-121.1598129
Butt Valley Reservoir 1,BVR1_8,,Point Count Point,40.13629024,-121.161292
Butt Valley Reservoir 1,BVR1_9,,Point Count Point,40.13863275,-121.1635764
Butt Valley Reservoir 1,BVR1_10,,Point Count Point,40.14113402,-121.1639433
Butt Valley Reservoir 1,BVR1_11,,Point Count Point,40.14314366,-121.1651217
Butt Valley Reservoir 1,BVR1_12,,Point Count Point,40.14876745,-121.1675413
Butt Valley Reservoir 2,BVR2_1,,Point Count Point,40.11238313,-121.1608804
Butt Valley Reservoir 2,BVR2_2,,Point Count Point,40.11027078,-121.161747
Butt Valley Reservoir 2,BVR2_3,,Point Count Point,40.10978428,-121.158909
Butt Valley Reservoir 2,BVR2_4,,Point Count Point,40.10899472,-121.1562786
Butt Valley Reservoir 2,BVR2_5,,Point Count Point,40.10720685,-121.1582863
Butt Valley Reservoir 2,BVR2_6,,Point Count Point,40.10684974,-121.155093
Butt Valley Reservoir 2,BVR2_7,,Point Count Point,40.10720881,-121.1521853
Butt Valley Reservoir 2,BVR2_8,,Point Count Point,40.10650614,-121.1493651
Butt Valley Reservoir 2,BVR2_9,,Point Count Point,40.1051493,-121.1518422
Butt Valley Reservoir 2,BVR2_10,,Point Count Point,40.10440886,-121.1545606
Butt Valley Reservoir 2,BVR2_11,,Point Count Point,40.10438199,-121.1574005
Butt Valley Reservoir 2,BVR2_12,,Point Count Point,40.10495012,-121.1602712
Butt Valley Reservoir 3,BVR3_1,,Point Count Point,40.16858255,-121.1661274
Butt Valley Reservoir 3,BVR3_2,,Point Count Point,40.16659422,-121.166862
Butt Valley Reservoir 3,BVR3_3,,Point Count Point,40.16498786,-121.1649795
Butt Valley Reservoir 3,BVR3_4,,Point Count Point,40.16279122,-121.1662129
Butt Valley Reservoir 3,BVR3_5,,Point Count Point,40.1613008,-121.1642569
Butt Valley Reservoir 3,BVR3_6,,Point Count Point,40.15928416,-121.1620686
Butt Valley Reservoir 3,BVR3_7,,Point Count Point,40.15701539,-121.1627286
Butt Valley Reservoir 3,BVR3_8,,Point Count Point,40.15637821,-121.1600454
Butt Valley Reservoir 3,BVR3_9,,Point Count Point,40.15396637,-121.1602045
Butt Valley Reservoir 3,BVR3_10,,Point Count Point,40.15294528,-121.1577431
Butt Valley Reservoir 3,BVR3_11,,Point Count Point,40.15056405,-121.1575609
Butt Valley Reservoir 3,BVR3_12,,Point Count Point,40.14895534,-121.1549747
Caribou 1,CAR1_3,,Point Count Point,40.10348453,-121.1632907
Caribou 1,CAR1_4,,Point Count Point,40.10367393,-121.1661481
Caribou 1,CAR1_5,,Point Count Point,40.10248967,-121.1687375
Caribou 1,CAR1_6,,Point Count Point,40.10077436,-121.1707896
Caribou 1,CAR1_7,,Point Count Point,40.10036813,-121.1735925
Caribou 1,CAR1_8,,Point Count Point,40.09841674,-121.1755334
Caribou 1,CAR1_9,,Point Count Point,40.09707991,-121.1781734
Caribou 1,CAR1_10,,Point Count Point,40.09559194,-121.1803715
Caribou 1,CAR1_11,,Point Count Point,40.0940328,-121.1826301
Caribou 1,CAR1_12,,Point Count Point,40.09195754,-121.1812778
Caribou 1,CAR1_13,,Point Count Point,40.09210955,-121.1852267
Caribou 1,CAR1_14,,Point Count Point,40.09422467,-121.1851001
Caribou 2,CAR2_1,,Point Count Point,40.06558142,-121.1232123
Caribou 2,CAR2_2,,Point Count Point,40.06704972,-121.1209793
Caribou 2,CAR2_3,,Point Count Point,40.06637302,-121.1259226
Caribou 2,CAR2_4,,Point Count Point,40.06538252,-121.1287404
Caribou 2,CAR2_5,,Point Count Point,40.06476362,-121.1317004
Caribou 2,CAR2_6,,Point Count Point,40.06733765,-121.1309851
Caribou 2,CAR2_7,,Point Count Point,40.06890649,-121.1288315
Caribou 2,CAR2_8,,Point Count Point,40.07082704,-121.1267034
Caribou 2,CAR2_9,,Point Count Point,40.07111739,-121.1301781
Caribou 2,CAR2_10,,Point Count Point,40.07264907,-121.1324229
Caribou 2,CAR2_11,,Point Count Point,40.07472468,-121.1337617
Caribou 2,CAR2_12,,Point Count Point,40.07576837,-121.1364773
Caribou Transect 3,CAR3_1,,Point Count Point,40.05938682,-121.1418834
Caribou Transect 3,CAR3_2,,Point Count Point,40.05831301,-121.1451484
Caribou Transect 3,CAR3_3,,Point Count Point,40.0601093,-121.1470576
Caribou Transect 3,CAR3_4,,Point Count Point,40.06140779,-121.1505164
Caribou Transect 3,CAR3_5,,Point Count Point,40.05889973,-121.1497284
Caribou Transect 3,CAR3_6,,Point Count Point,40.05611239,-121.151199
Caribou Transect 3,CAR3_7,,Point Count Point,40.05625737,-121.1478655
Caribou Transect 3,CAR3_8,,Point Count Point,40.05186692,-121.1533184
Caribou Transect 3,CAR3_9,,Point Count Point,40.05576189,-121.1597433
Caribou Transect 3,CAR3_10,,Point Count Point,40.05820359,-121.1597596
Caribou Transect 3,CAR3_11,,Point Count Point,40.06037609,-121.1609791
Caribou Transect 3,CAR3_12,,Point Count Point,40.06277499,-121.1611373
China Gulch 1,CHG1_1,,Point Count Point,39.80455398,-121.1464524
China Gulch 1,CHG1_2,,Point Count Point,39.80617159,-121.1445049
China Gulch 1,CHG1_3,,Point Count Point,39.80832764,-121.1446806
China Gulch 1,CHG1_4,,Point Count Point,39.81025924,-121.1432151
China Gulch 1,CHG1_5,,Point Count Point,39.81197519,-121.1451666
China Gulch 1,CHG1_6,,Point Count Point,39.81437695,-121.14606
China Gulch 1,CHG1_7,,Point Count Point,39.8163157,-121.1444774
China Gulch 1,CHG1_8,,Point Count Point,39.81859805,-121.1463554
China Gulch 1,CHG1_9,,Point Count Point,39.82033215,-121.1443693
China Gulch 1,CHG1_10,,Point Count Point,39.82115707,-121.1418702
China Gulch 1,CHG1_11,,Point Count Point,39.82303763,-121.139471
China Gulch 1,CHG1_12,,Point Count Point,39.8252352,-121.13718
China Gulch 2,CHG2_1,,Point Count Point,39.84248115,-121.1827734
China Gulch 2,CHG2_2,,Point Count Point,39.84046886,-121.1848717
China Gulch 2,CHG2_3,,Point Count Point,39.83839761,-121.1843536
China Gulch 2,CHG2_4,,Point Count Point,39.83607543,-121.1844966
China Gulch 2,CHG2_5,,Point Count Point,39.83699665,-121.1811884
China Gulch 2,CHG2_6,,Point Count Point,39.83898788,-121.180049
China Gulch 2,CHG2_7,,Point Count Point,39.83990711,-121.1771965
China Gulch 2,CHG2_8,,Point Count Point,39.84141442,-121.1802421
China Gulch 2,CHG2_9,,Point Count Point,39.84351059,-121.1789011
China Gulch 2,CHG2_10,,Point Count Point,39.8461628,-121.1796959
China Gulch 2,CHG2_11,,Point Count Point,39.84841592,-121.1780234
China Gulch 2,CHG2_12,,Point Count Point,39.84978117,-121.1806289
China Gulch 3,CHG3_1,,Point Count Point,39.84947667,-121.1601704
China Gulch 3,CHG3_2,,Point Count Point,39.84794895,-121.1581424
China Gulch 3,CHG3_3,,Point Count Point,39.84901339,-121.1553905
China Gulch 3,CHG3_4,,Point Count Point,39.84686775,-121.1536012
China Gulch 3,CHG3_5,,Point Count Point,39.84474924,-121.1546515
China Gulch 3,CHG3_6,,Point Count Point,39.8444841,-121.151012
China Gulch 3,CHG3_7,,Point Count Point,39.84305517,-121.148409
China Gulch 3,CHG3_8,,Point Count Point,39.84139329,-121.1464552
China Gulch 3,CHG3_9,,Point Count Point,39.84290414,-121.1440303
China Gulch 3,CHG3_10,,Point Count Point,39.83976789,-121.142841
China Gulch 3,CHG3_11,,Point Count Point,39.83963238,-121.1400047
China Gulch 3,CHG3_12,,Point Count Point,39.83737851,-121.1415965
Deane's Valley Owl,DVYW_1,,Point Count Point,39.90566277,-121.0029795
Deane's Valley Owl,DVYW_2,,Point Count Point,39.90799496,-121.0029117
Deane's Valley Owl,DVYW_3,,Point Count Point,39.90810868,-121.0058564
Deane's Valley Owl,DVYW_4,,Point Count Point,39.90582971,-121.0058757
DFPZ - TU1,D101_1,,Point Count Point,40.05536184,-121.4408083
DFPZ - TU1,D101_2,,Point Count Point,40.05643412,-121.438146
DFPZ - TU1,D101_3,,Point Count Point,40.05758787,-121.4355168
DFPZ - TU1,D101_4,,Point Count Point,40.05687311,-121.4326256
DFPZ - TU1,D101_5,,Point Count Point,40.05616791,-121.4297811
DFPZ - TU1,D101_6,,Point Count Point,40.05563314,-121.4268858
DFPZ - TU1,D101_7,,Point Count Point,40.05580948,-121.4239507
DFPZ - TU1,D101_8,,Point Count Point,40.05557033,-121.4209432
DFPZ - TU1,D101_9,,Point Count Point,40.05465995,-121.4182678
DFPZ - TU1,D101_10,,Point Count Point,40.05256379,-121.4171673
DFPZ - TU1,D101_11,,Point Count Point,40.05186787,-121.4143699
DFPZ - TU1,D101_12,,Point Count Point,40.05137775,-121.4114739
DFPZ - TU1,D102_1,,Point Count Point,40.13107555,-121.3733753
DFPZ - TU1,D102_2,,Point Count Point,40.13129519,-121.376187
DFPZ - TU1,D102_3,,Point Count Point,40.13331263,-121.37743
DFPZ - TU1,D102_4,,Point Count Point,40.13448123,-121.3798201
DFPZ - TU1,D102_5,,Point Count Point,40.13646968,-121.377707
DFPZ - TU1,D102_6,,Point Count Point,40.13659869,-121.3811314
DFPZ - TU1,D102_7,,Point Count Point,40.13844643,-121.3824844
DFPZ - TU1,D102_8,,Point Count Point,40.13837946,-121.3854323
DFPZ - TU1,D102_9,,Point Count Point,40.1379168,-121.3884364
DFPZ - TU1,D102_10,,Point Count Point,40.13660408,-121.3931626
DFPZ - TU1,D102_11,,Point Count Point,40.138943,-121.3916167
DFPZ - TU1,D102_12,,Point Count Point,40.14053645,-121.3934808
DFPZ - TU1,D107_1,,Point Count Point,40.13588401,-121.3041255
DFPZ - TU1,D107_2,,Point Count Point,40.13790345,-121.3048382
DFPZ - TU1,D107_3,,Point Count Point,40.13474717,-121.3083205
DFPZ - TU1,D107_4,,Point Count Point,40.13410366,-121.3111417
DFPZ - TU1,D107_5,,Point Count Point,40.13340946,-121.3141989
DFPZ - TU1,D107_6,,Point Count Point,40.13508756,-121.3162232
DFPZ - TU1,D107_7,,Point Count Point,40.13686944,-121.3179516
DFPZ - TU1,D107_8,,Point Count Point,40.13791233,-121.3209073
DFPZ - TU1,D107_9,,Point Count Point,40.13653871,-121.323723
DFPZ - TU1,D107_10,,Point Count Point,40.13449031,-121.3228696
DFPZ - TU1,D107_11,,Point Count Point,40.1322008,-121.3234072
DFPZ - TU1,D107_12,,Point Count Point,40.12973404,-121.3241485
DFPZ - TU1,D108_1,,Point Count Point,40.11914146,-121.3538163
DFPZ - TU1,D108_2,,Point Count Point,40.1171608,-121.3545447
DFPZ - TU1,D108_3,,Point Count Point,40.11474967,-121.3560461
DFPZ - TU1,D108_4,,Point Count Point,40.1139837,-121.3534949
DFPZ - TU1,D108_5,,Point Count Point,40.11298501,-121.3510549
DFPZ - TU1,D108_6,,Point Count Point,40.11272658,-121.3480925
DFPZ - TU1,D108_7,,Point Count Point,40.11190221,-121.3452494
DFPZ - TU1,D108_8,,Point Count Point,40.11158655,-121.3401882
DFPZ - TU1,D108_9,,Point Count Point,40.10966326,-121.3386276
DFPZ - TU1,D108_10,,Point Count Point,40.10810397,-121.3366944
DFPZ - TU1,D108_11,,Point Count Point,40.10559048,-121.336697
DFPZ - TU1,D108_12,,Point Count Point,40.10345724,-121.3355758
DFPZ - TU1,D109_1,,Point Count Point,40.10444939,-121.4252217
DFPZ - TU1,D109_2,,Point Count Point,40.10677598,-121.426048
DFPZ - TU1,D109_3,,Point Count Point,40.10853922,-121.4251978
DFPZ - TU1,D109_4,,Point Count Point,40.11081623,-121.4250279
DFPZ - TU1,D109_5,,Point Count Point,40.11303712,-121.4247068
DFPZ - TU1,D109_6,,Point Count Point,40.11529969,-121.4241382
DFPZ - TU1,D109_7,,Point Count Point,40.11756593,-121.4238395
DFPZ - TU1,D109_8,,Point Count Point,40.11975485,-121.4231552
DFPZ - TU1,D109_9,,Point Count Point,40.12204459,-121.4225977
DFPZ - TU1,D109_10,,Point Count Point,40.12434556,-121.4222041
DFPZ - TU1,D109_11,,Point Count Point,40.1263626,-121.4208078
DFPZ - TU1,D109_12,,Point Count Point,40.12865568,-121.4204965
DFPZ - TU1,D110_1,,Point Count Point,40.17317113,-121.3705497
DFPZ - TU1,D110_2,,Point Count Point,40.17137907,-121.3731645
DFPZ - TU1,D110_3,,Point Count Point,40.17312971,-121.3752954
DFPZ - TU1,D110_4,,Point Count Point,40.17425918,-121.3793907
DFPZ - TU1,D110_5,,Point Count Point,40.17104993,-121.3702599
DFPZ - TU1,D110_6,,Point Count Point,40.17192632,-121.3659641
DFPZ - TU1,D110_7,,Point Count Point,40.17210266,-121.3631413
DFPZ - TU1,D110_8,,Point Count Point,40.17915353,-121.3464345
DFPZ - TU1,D110_9,,Point Count Point,40.18044282,-121.3439837
DFPZ - TU1,D110_10,,Point Count Point,40.18233232,-121.3419292
DFPZ - TU1,D110_11,,Point Count Point,40.18408199,-121.3395491
DFPZ - TU1,D110_12,,Point Count Point,40.18482706,-121.3368527
DFPZ - TU4,D401_1,,Point Count Point,39.87861147,-121.0551335
DFPZ - TU4,D401_2,,Point Count Point,39.87838118,-121.0521466
DFPZ - TU4,D401_3,,Point Count Point,39.8779809,-121.0492346
DFPZ - TU4,D401_4,,Point Count Point,39.87762616,-121.0463565
DFPZ - TU4,D401_5,,Point Count Point,39.87748569,-121.043367
DFPZ - TU4,D401_6,,Point Count Point,39.87733713,-121.0404363
DFPZ - TU4,D401_7,,Point Count Point,39.87695456,-121.0375239
DFPZ - TU4,D401_8,,Point Count Point,39.87654491,-121.0346124
DFPZ - TU4,D401_9,,Point Count Point,39.87436713,-121.0358204
DFPZ - TU4,D401_10,,Point Count Point,39.87285923,-121.0382838
DFPZ - TU4,D401_11,,Point Count Point,39.87027196,-121.03872
DFPZ - TU4,D401_12,,Point Count Point,39.86666796,-121.0424353
DFPZ - TU4,D402_1,,Point Count Point,39.97078092,-121.0646527
DFPZ - TU4,D402_2,,Point Count Point,39.97259818,-121.0628801
DFPZ - TU4,D402_3,,Point Count Point,39.97208943,-121.059932
DFPZ - TU4,D402_4,,Point Count Point,39.97367777,-121.0579433
DFPZ - TU4,D402_5,,Point Count Point,39.97566764,-121.0584139
DFPZ - TU4,D402_6,,Point Count Point,39.97707093,-121.0555988
DFPZ - TU4,D402_7,,Point Count Point,39.97679749,-121.0527259
DFPZ - TU4,D402_8,,Point Count Point,39.97525987,-121.0507555
DFPZ - TU4,D402_9,,Point Count Point,39.9744014,-121.0479227
DFPZ - TU4,D402_10,,Point Count Point,39.97221917,-121.0467319
DFPZ - TU4,D402_11,,Point Count Point,39.97078162,-121.0442906
DFPZ - TU4,D402_12,,Point Count Point,39.96865882,-121.0455571
DFPZ - TU4,D403_1,,Point Count Point,39.96575454,-121.0246237
DFPZ - TU4,D403_2,,Point Count Point,39.96584936,-121.027548
DFPZ - TU4,D403_3,,Point Count Point,39.96394142,-121.0292537
DFPZ - TU4,D403_4,,Point Count Point,39.96524288,-121.0310896
DFPZ - TU4,D403_5,,Point Count Point,39.96170047,-121.0325727
DFPZ - TU4,D403_6,,Point Count Point,39.95959735,-121.0328672
DFPZ - TU4,D403_7,,Point Count Point,39.96369806,-121.0250107
DFPZ - TU4,D403_8,,Point Count Point,39.96372766,-121.0214624
DFPZ - TU4,D403_9,,Point Count Point,39.96563651,-121.0166538
DFPZ - TU4,D403_10,,Point Count Point,39.96605539,-121.011654
DFPZ - TU4,D403_11,,Point Count Point,39.96723844,-121.0091961
DFPZ - TU4,D403_12,,Point Count Point,39.96745066,-121.0058179
DFPZ - TU4,D404_1,,Point Count Point,39.89391727,-121.0406305
DFPZ - TU4,D404_2,,Point Count Point,39.89520177,-121.0430735
DFPZ - TU4,D404_3,,Point Count Point,39.89526313,-121.0456449
DFPZ - TU4,D404_4,,Point Count Point,39.89633397,-121.0482461
DFPZ - TU4,D404_5,,Point Count Point,39.8982124,-121.0501228
DFPZ - TU4,D404_6,,Point Count Point,39.89962443,-121.0478369
DFPZ - TU4,D404_7,,Point Count Point,39.90142658,-121.0457153
DFPZ - TU4,D404_8,,Point Count Point,39.90096939,-121.0431784
DFPZ - TU4,D404_9,,Point Count Point,39.90213013,-121.0409579
DFPZ - TU4,D404_10,,Point Count Point,39.90380255,-121.0428989
DFPZ - TU4,D404_11,,Point Count Point,39.90617871,-121.0432991
DFPZ - TU4,D404_12,,Point Count Point,39.90839199,-121.0436572
DFPZ - TU4,D405_1,,Point Count Point,39.95498154,-121.07835
DFPZ - TU4,D405_2,,Point Count Point,39.9514579,-121.0782848
DFPZ - TU4,D405_3,,Point Count Point,39.94997009,-121.0760322
DFPZ - TU4,D405_4,,Point Count Point,39.95029325,-121.0732489
DFPZ - TU4,D405_5,,Point Count Point,39.95040768,-121.0703778
DFPZ - TU4,D405_6,,Point Count Point,39.95001445,-121.067322
DFPZ - TU4,D405_7,,Point Count Point,39.95017512,-121.0645316
DFPZ - TU4,D405_8,,Point Count Point,39.94997514,-121.0617279
DFPZ - TU4,D405_9,,Point Count Point,39.95241233,-121.0614717
DFPZ - TU4,D405_10,,Point Count Point,39.95384234,-121.0597105
DFPZ - TU4,D405_11,,Point Count Point,39.95358936,-121.0559015
DFPZ - TU4,D405_12,,Point Count Point,39.95415026,-121.0528186
DFPZ - TU4,D406_1,,Point Count Point,39.98593409,-121.0072126
DFPZ - TU4,D406_2,,Point Count Point,39.9864316,-121.0104774
DFPZ - TU4,D406_3,,Point Count Point,39.98868195,-121.0108923
DFPZ - TU4,D406_4,,Point Count Point,39.86433158,-121.0713081
DFPZ - TU4,D406_5,,Point Count Point,39.990321,-121.0166423
DFPZ - TU4,D406_6,,Point Count Point,39.9899144,-121.0197344
DFPZ - TU4,D406_7,,Point Count Point,39.99038295,-121.0229066
DFPZ - TU4,D406_8,,Point Count Point,39.9835161,-121.0054325
DFPZ - TU4,D406_9,,Point Count Point,39.98286786,-121.0028398
DFPZ - TU4,D406_10,,Point Count Point,39.98193716,-121.0011103
DFPZ - TU4,D406_11,,Point Count Point,39.98002979,-120.9955215
DFPZ - TU4,D406_12,,Point Count Point,39.97865296,-120.9930089
DFPZ - TU4,D407_1,,Point Count Point,39.97584387,-121.142873
DFPZ - TU4,D407_2,,Point Count Point,39.97803027,-121.1421346
DFPZ - TU4,D407_3,,Point Count Point,39.97928968,-121.1397701
DFPZ - TU4,D407_4,,Point Count Point,39.98059756,-121.1359403
DFPZ - TU4,D407_5,,Point Count Point,39.98243164,-121.1362651
DFPZ - TU4,D407_6,,Point Count Point,39.98458642,-121.1346841
DFPZ - TU4,D407_7,,Point Count Point,39.98678025,-121.1338514
DFPZ - TU4,D407_8,,Point Count Point,39.98846857,-121.1318378
DFPZ - TU4,D407_9,,Point Count Point,39.99037977,-121.1302396
DFPZ - TU4,D407_10,,Point Count Point,39.99142726,-121.1275991
DFPZ - TU4,D407_11,,Point Count Point,39.99286872,-121.1253694
DFPZ - TU4,D407_12,,Point Count Point,39.99403391,-121.1216596
DFPZ - TU4,D408_1,,Point Count Point,39.86723531,-121.0752719
DFPZ - TU4,D408_2,,Point Count Point,39.86718662,-121.0723387
DFPZ - TU4,D408_3,,Point Count Point,39.86711064,-121.0693946
DFPZ - TU4,D408_4,,Point Count Point,39.86482686,-121.0712942
DFPZ - TU4,D408_5,,Point Count Point,39.86242687,-121.0694559
DFPZ - TU4,D408_6,,Point Count Point,39.86006619,-121.0694402
DFPZ - TU4,D408_7,,Point Count Point,39.86008078,-121.066529
DFPZ - TU4,D408_8,,Point Count Point,39.86034705,-121.0635872
DFPZ - TU4,D408_9,,Point Count Point,39.85802045,-121.063454
DFPZ - TU4,D408_10,,Point Count Point,39.85421075,-121.063526
DFPZ - TU4,D408_11,,Point Count Point,39.85477394,-121.0681274
DFPZ - TU4,D408_12,,Point Count Point,39.85481027,-121.0719371
DFPZ - TU4,D409_1,,Point Count Point,39.99114392,-121.1140085
DFPZ - TU4,D409_2,,Point Count Point,39.9899371,-121.1112658
DFPZ - TU4,D409_3,,Point Count Point,39.99016107,-121.1084253
DFPZ - TU4,D409_4,,Point Count Point,39.99120826,-121.1052457
DFPZ - TU4,D409_5,,Point Count Point,39.99079119,-121.1023291
DFPZ - TU4,D409_6,,Point Count Point,39.99072466,-121.0993676
DFPZ - TU4,D409_7,,Point Count Point,39.98956676,-121.0968816
DFPZ - TU4,D409_8,,Point Count Point,39.98859733,-121.0943553
DFPZ - TU4,D409_9,,Point Count Point,39.9878403,-121.0916005
DFPZ - TU4,D409_10,,Point Count Point,39.98696596,-121.0888375
DFPZ - TU4,D409_11,,Point Count Point,39.98586051,-121.0862683
DFPZ - TU4,D409_12,,Point Count Point,39.98443315,-121.0838487
DFPZ - TU5,D501_0,,Point Count Point,39.85901086,-121.1642994
DFPZ - TU5,D501_1,,Point Count Point,39.85691853,-121.1653021
DFPZ - TU5,D501_2,,Point Count Point,39.856769,-121.1621148
DFPZ - TU5,D501_3,,Point Count Point,39.85688368,-121.1591191
DFPZ - TU5,D501_4,,Point Count Point,39.85719344,-121.1559312
DFPZ - TU5,D501_5,,Point Count Point,39.85708395,-121.1530117
DFPZ - TU5,D501_6,,Point Count Point,39.85697643,-121.1502208
DFPZ - TU5,D501_7,,Point Count Point,39.85701821,-121.147192
DFPZ - TU5,D501_8,,Point Count Point,39.8564935,-121.144237
DFPZ - TU5,D501_9,,Point Count Point,39.85700433,-121.141254
DFPZ - TU5,D501_10,,Point Count Point,39.8570121,-121.1383664
DFPZ - TU5,D501_11,,Point Count Point,39.85705714,-121.1355597
DFPZ - TU6,D602_1,,Point Count Point,39.75885999,-120.9437633
